16;2017;32;0;-1.485;N/S;-1.083;N/S;0;-0.010;-46.62;100.40;1006.00;N/S;2.251;72.2
16;2017;32;1;-1.485;N/S;-1.055;N/S;0;0;-46.56;100.40;1006.10;N/S;2.037;71.6
16;2017;32;2;-1.482;N/S;-1.093;N/S;0;-0.152;-46.59;100.40;1005.60;N/S;2.618;74.3
16;2017;32;3;-1.479;N/S;-1.064;N/S;0;-0.011;-46.62;100.40;1006.20;N/S;2.827;70.5
16;2017;32;4;-1.485;N/S;-1.102;N/S;0;0;-46.59;100.40;1006.40;N/S;2.208;79.7
16;2017;32;5;-1.485;N/S;-1.118;N/S;0;0;-46.56;100.40;1005.60;N/S;2.311;74.6
16;2017;32;6;-1.485;N/S;-1.051;N/S;0;0;-46.56;100.30;1005.90;N/S;2.689;72.1
16;2017;32;7;-1.485;N/S;-1.048;N/S;0;0;-46.56;100.40;1006.40;N/S;2.062;76.3
16;2017;32;8;-1.476;N/S;-1.017;N/S;0;0;-46.56;100.50;1005.90;N/S;2.500;72.8
16;2017;32;9;-1.469;N/S;-0.991;N/S;0;0;-46.59;100.40;1005.80;N/S;3.304;70.6
16;2017;32;10;-1.445;N/S;-0.916;N/S;0;-0.013;-46.59;100.40;1006.30;N/S;2.466;73.2
16;2017;32;11;-1.367;N/S;-0.840;N/S;0;0;-46.59;100.40;1006.30;N/S;2.744;70.0
16;2017;32;12;-1.179;N/S;-0.780;N/S;0;-0.121;-46.56;100.30;1005.70;N/S;2.395;68.7
16;2017;32;13;-1.089;N/S;-0.764;N/S;0;-0.010;-46.56;100.40;1006.60;N/S;2.191;67.4
16;2017;32;14;-1.108;N/S;-0.761;N/S;0;0;-46.49;100.40;1006.40;N/S;1.886;67.2
16;2017;32;15;-1.284;N/S;-0.802;N/S;0;0;-46.52;100.40;1005.60;N/S;1.863;67.9
16;2017;32;16;-1.386;N/S;-0.913;N/S;0;0;-46.52;100.30;1006.20;N/S;1.951;70.3
16;2017;32;17;-1.457;N/S;-0.960;N/S;0;0;-46.82;100.40;1006.50;N/S;1.788;67.7
16;2017;32;18;-1.479;N/S;-1.058;N/S;0;0;-46.86;100.40;1005.70;N/S;1.866;67.7
16;2017;32;19;-1.476;N/S;-1.055;N/S;0;0;-46.86;100.40;1005.90;N/S;1.907;66.5
16;2017;32;20;-1.482;N/S;-1.036;N/S;0;-0.010;-46.86;100.40;1006.30;N/S;2.044;60.7
16;2017;32;21;-1.485;N/S;-1.086;N/S;0;0;-46.89;100.40;1005.90;N/S;2.007;57.4
16;2017;32;22;-1.485;N/S;-1.017;N/S;0;-0.101;-46.93;100.40;1005.60;N/S;2.236;59.9
