16;2017;1;0;-1.484;N/S;-1.307;N/S;0;-0.013;-15.25;85.70;1005.80;N/S;3.611;49.4
16;2017;1;1;-1.488;N/S;-1.282;N/S;0;0;-13.48;86.00;1005.20;N/S;2.666;38.3
16;2017;1;2;-1.488;N/S;-1.209;N/S;0;-0.078;-9.06;85.60;1005.00;N/S;2.764;51.9
16;2017;1;3;-1.488;N/S;-1.196;N/S;0;-0.002;-13.41;85.80;1005.90;N/S;2.318;47.6
16;2017;1;4;-1.484;N/S;-1.326;N/S;0;0;-14.98;85.70;1005.40;N/S;2.049;53.5
16;2017;1;5;-1.484;N/S;-1.234;N/S;0;0;-14.28;85.60;1005.10;N/S;1.977;58.4
16;2017;1;6;-1.484;N/S;-1.370;N/S;0;0;-7.13;85.70;1005.80;N/S;2.357;42.9
16;2017;1;7;-1.488;N/S;-1.294;N/S;0;0;-7.59;85.30;1005.50;N/S;2.464;51.0
16;2017;1;8;-1.488;N/S;-1.342;N/S;0;0;-9.43;85.10;1005.10;N/S;2.302;55.4
16;2017;1;9;-1.488;N/S;-1.282;N/S;0;0;-5.52;85.30;1005.80;N/S;2.373;51.5
16;2017;1;10;-1.484;N/S;-1.282;N/S;0;-0.010;-8.63;85.20;1005.80;N/S;2.735;46.9
16;2017;1;11;-1.484;N/S;-1.275;N/S;0;0;-9.87;85.20;1005.00;N/S;2.957;54.1
16;2017;1;12;-1.484;N/S;-1.225;N/S;0;-0.056;-10.30;85.50;1005.80;N/S;2.853;48.1
16;2017;1;13;-1.484;N/S;-1.218;N/S;0;-0.003;-11.10;85.80;1005.80;N/S;2.214;39.1
16;2017;1;14;-1.484;N/S;-1.184;N/S;0;0;-11.84;86.20;1005.20;N/S;1.947;37.5
16;2017;1;15;-1.484;N/S;-1.165;N/S;0;0;-9.63;85.80;1005.80;N/S;2.899;47.6
16;2017;1;16;-1.484;N/S;-1.237;N/S;0;0;-11.30;85.60;1006.00;N/S;2.410;47.6
16;2017;1;17;-1.484;N/S;-1.263;N/S;0;0;-15.28;85.60;1005.20;N/S;1.988;40.7
16;2017;1;18;-1.484;N/S;-1.323;N/S;0;0;-10.47;85.50;1005.60;N/S;2.239;48.0
16;2017;1;19;-1.491;N/S;-1.310;N/S;0;0;-7.59;85.30;1006.00;N/S;1.694;50.1
16;2017;1;20;-1.484;N/S;-1.263;N/S;0;-0.009;-10.97;85.60;1005.70;N/S;2.896;38.5
16;2017;1;21;-1.484;N/S;-1.177;N/S;0;0;-11.84;85.80;1005.50;N/S;2.351;43.0
16;2017;1;22;-1.484;N/S;-1.209;N/S;0;-0.057;-11.90;86.10;1006.00;N/S;2.358;43.6
16;2017;1;23;-1.484;N/S;-1.181;N/S;0;-0.005;-12.74;85.90;1005.40;N/S;2.360;45.9
16;2017;1;24;-1.484;N/S;-1.152;N/S;0;0;-10.27;85.70;1005.30;N/S;2.609;47.1
16;2017;1;25;-1.484;N/S;-1.256;N/S;0;0;-12.74;85.70;1006.00;N/S;2.162;38.5
16;2017;1;26;-1.484;N/S;-1.203;N/S;0;0;-15.95;85.30;1005.60;N/S;2.243;42.8
16;2017;1;27;-1.484;N/S;-1.190;N/S;0;0;-16.75;85.20;1005.30;N/S;2.370;57.4
16;2017;1;28;-1.484;N/S;-1.231;N/S;0;0;-17.75;85.30;1005.90;N/S;2.699;46.2
16;2017;1;29;-1.484;N/S;-1.234;N/S;0;0;-15.68;85.30;1005.70;N/S;2.727;43.8
16;2017;1;30;-1.484;N/S;-1.275;N/S;0;-0.009;-15.01;85.40;1005.10;N/S;1.941;54.1
16;2017;1;31;-1.484;N/S;-1.259;N/S;0;0;-16.52;85.30;1005.80;N/S;1.843;34.2
16;2017;1;32;-1.484;N/S;-1.310;N/S;0;-0.067;-16.38;85.50;1005.70;N/S;1.516;52.7
16;2017;1;33;-1.484;N/S;-1.288;N/S;0;-0.007;-16.02;85.40;1005.00;N/S;3.253;39.9
16;2017;1;34;-1.488;N/S;-1.215;N/S;0;0;-16.42;85.30;1005.70;N/S;2.904;60.5
16;2017;1;35;-1.484;N/S;-1.228;N/S;0;0;-17.08;85.30;1005.70;N/S;2.518;39.9
16;2017;1;36;-1.484;N/S;-1.272;N/S;0;0;-16.95;85.20;1005.00;N/S;2.262;49.5
16;2017;1;37;-1.484;N/S;-1.190;N/S;0;0;-16.42;85.00;1005.50;N/S;2.698;45.8
16;2017;1;38;-1.478;N/S;-1.143;N/S;0;-0.001;-16.22;85.10;1005.80;N/S;2.638;45.3
16;2017;1;39;-1.481;N/S;-1.146;N/S;0;0;-17.42;85.10;1005.00;N/S;2.339;49.7
16;2017;1;40;-1.484;N/S;-1.149;N/S;0;-0.010;-16.85;85.10;1005.10;N/S;2.618;48.4
16;2017;1;41;-1.484;N/S;-1.155;N/S;0;0;-18.72;85.20;1005.80;N/S;2.893;40.4
