16;2017;152;0;-1.485;N/S;-1.178;N/S;0;-0.003;-12.11;91.70;1008.60;N/S;0.212;58.6
16;2017;152;1;-1.472;N/S;-1.092;N/S;0;0;-10.13;92.10;1008.60;N/S;0.137;11.4
16;2017;152;2;-1.451;N/S;-1.061;N/S;0;-0.003;-12.00;92.20;1007.80;N/S;0.117;7.8
16;2017;152;3;-1.463;N/S;-1.077;N/S;0;0;-9.77;92.20;1008.60;N/S;0.108;335.7
16;2017;152;4;-1.466;N/S;-1.026;N/S;0;0;-8.23;91.50;1008.60;N/S;0.065;214.3
16;2017;152;5;-1.454;N/S;-0.988;N/S;0;0;-8.56;91.10;1007.90;N/S;0.073;206.1
16;2017;152;6;-1.451;N/S;-0.979;N/S;0;0;-9.43;91.10;1008.50;N/S;0.115;187.5
16;2017;152;7;-1.451;N/S;-0.988;N/S;-0.003;-0.002;-11.70;91.10;1008.70;N/S;0.177;206.1
16;2017;152;8;-1.441;N/S;-1.007;N/S;0;-0.009;-13.68;91.00;1008.40;N/S;0.247;201.8
16;2017;152;9;-1.448;N/S;-0.947;N/S;0;0;-12.01;91.00;1008.20;N/S;0.315;191.8
16;2017;152;10;-1.466;N/S;-0.957;N/S;0;-0.004;-12.97;91.00;1008.90;N/S;0.529;193.8
16;2017;152;11;-1.460;N/S;-0.912;N/S;0;0;-13.31;90.80;1008.30;N/S;0.572;192.0
16;2017;152;12;-1.411;N/S;-0.846;N/S;0;-0.003;-12.21;90.70;1008.20;N/S;0.557;190.1
16;2017;152;13;-1.336;N/S;-0.796;N/S;0;0;-6.49;90.90;1008.90;N/S;0.499;186.6
16;2017;152;14;-1.274;N/S;-0.780;N/S;0;0;-6.42;91.00;1008.60;N/S;0.472;187.7
16;2017;152;15;-1.234;N/S;-0.811;N/S;-0.003;0;-5.16;91.00;1008.10;N/S;0.612;202.2
16;2017;152;16;-1.209;N/S;-0.748;N/S;0;0;-0.58;90.60;1008.80;N/S;0.626;201.2
16;2017;152;17;-1.243;N/S;-0.745;N/S;0;0;-1.98;90.60;1008.70;N/S;0.587;206.4
16;2017;152;18;-1.259;N/S;-0.789;N/S;0;-0.001;-5.09;90.20;1008.20;N/S;0.632;204.7
16;2017;152;19;-1.346;N/S;-0.811;N/S;0;0;-7.13;90.70;1008.80;N/S;0.638;216.7
16;2017;152;20;-1.454;N/S;-0.916;N/S;0;-0.002;-7.26;92.10;1008.90;N/S;0.671;217.2
16;2017;152;21;-1.479;N/S;-0.994;N/S;-0.003;0;-7.59;92.70;1008.10;N/S;0.769;219.7
16;2017;152;22;-1.485;N/S;-0.963;N/S;0;-0.002;-7.23;93.90;1008.60;N/S;0.799;225.3
16;2017;152;23;-1.491;N/S;-1.013;N/S;0;0;-8.63;93.50;1009.00;N/S;0.934;226.0
16;2017;152;24;-1.491;N/S;-1.077;N/S;0;0;-6.86;94.40;1008.20;N/S;0.784;241.4
16;2017;152;25;-1.488;N/S;-1.111;N/S;0;0;-3.48;94.80;1008.50;N/S;0.641;237.0
16;2017;152;26;-1.488;N/S;-1.042;N/S;0;0;-3.48;94.90;1009.00;N/S;0.482;245.8
16;2017;152;27;-1.491;N/S;-1.042;N/S;0;0;-5.96;95.10;1008.40;N/S;0.337;237.0
16;2017;152;28;-1.479;N/S;-1.017;N/S;0;-0.007;-4.45;95.10;1008.30;N/S;0.309;229.4
16;2017;152;29;-1.479;N/S;-1.001;N/S;-0.003;0;-1.04;95.10;1009.00;N/S;0.317;211.1
16;2017;152;30;-1.479;N/S;-1.092;N/S;0;-0.003;-2.62;95.00;1008.90;N/S;0.178;190.6
16;2017;152;31;-1.485;N/S;-1.089;N/S;0;0;-5.62;95.00;1008.30;N/S;0.235;197.7
16;2017;152;32;-1.482;N/S;-1.156;N/S;0;-0.001;-4.82;94.60;1009.00;N/S;0.186;176.4
16;2017;152;33;-1.482;N/S;-1.152;N/S;0;0;-2.41;94.60;1008.80;N/S;0.203;168.6
16;2017;152;34;-1.485;N/S;-1.200;N/S;-0.003;0;-5.29;94.60;1008.20;N/S;0.227;192.4
16;2017;152;35;-1.485;N/S;-1.137;N/S;0;0;-4.95;94.60;1009.00;N/S;0.127;187.8
16;2017;152;36;-1.475;N/S;-1.064;N/S;0;0;-4.49;94.70;1008.90;N/S;0.057;196.1
16;2017;152;37;-1.469;N/S;-1.086;N/S;0;-0.006;-5.02;94.70;1008.20;N/S;0.064;73.6
16;2017;152;38;-1.466;N/S;-1.054;N/S;0;-0.011;-5.32;94.80;1008.40;N/S;0.089;59.7
16;2017;152;39;-1.472;N/S;-1.102;N/S;0;0;-0.74;94.70;1009.00;N/S;0.039;72.9
16;2017;152;40;-1.463;N/S;-1.001;N/S;-0.003;-0.002;-2.95;94.40;1008.60;N/S;0.056;228.2
16;2017;152;41;-1.479;N/S;-1.133;N/S;0;0;-3.75;94.30;1008.60;N/S;0.144;187.8
16;2017;152;42;-1.485;N/S;-1.200;N/S;0;-0.003; 0.09;94.00;1009.20;N/S;0.157;170.8
16;2017;152;43;-1.485;N/S;-1.206;N/S;0;0;-1.61;93.80;1008.50;N/S;0.181;168.4
16;2017;152;44;-1.472;N/S;-1.162;N/S;0;0;-3.02;93.70;1008.50;N/S;0.315;186.8
16;2017;152;45;-1.472;N/S;-1.086;N/S;0;0; 1.40;93.60;1009.20;N/S;0.329;184.2
16;2017;152;46;-1.398;N/S;-1.042;N/S;-0.003;0;-3.15;93.70;1008.70;N/S;0.289;178.0
