30;2018;91;0;-1.404;-1.066;-1.508;349.2;N/S;N/S;23.02;71.86;946.45;N/S;N/S;N/S
30;2018;91;1;-1.404;-1.066;-1.536;349.9;N/S;N/S;22.99;72.12;946.45;N/S;N/S;N/S
30;2018;91;2;-1.434;-1.066;-1.569;350.3;N/S;N/S;22.96;72.37;946.49;N/S;N/S;N/S
30;2018;91;3;-1.440;-1.066;-1.584;350.5;N/S;N/S;22.79;72.97;946.49;N/S;N/S;N/S
30;2018;91;4;-1.407;-0.995;-1.520;350.4;N/S;N/S;22.68;73.45;946.45;N/S;N/S;N/S
30;2018;91;5;-1.402;-0.910;-1.478;351.4;N/S;N/S;22.69;73.89;946.45;N/S;N/S;N/S
30;2018;91;6;-1.404;-0.956;-1.465;352.0;N/S;N/S;22.74;73.48;946.49;N/S;N/S;N/S
30;2018;91;7;-1.378;-0.931;-1.465;352.9;N/S;N/S;22.83;73.15;946.45;N/S;N/S;N/S
30;2018;91;8;-1.393;-0.967;-1.462;354.2;N/S;N/S;22.99;72.38;946.45;N/S;N/S;N/S
30;2018;91;9;-1.402;-1.049;-1.465;354.7;N/S;N/S;23.04;72.19;946.45;N/S;N/S;N/S
30;2018;91;10;-1.387;-0.949;-1.462;355.7;N/S;N/S;23.04;72.01;946.45;N/S;N/S;N/S
30;2018;91;11;-1.393;-0.977;-1.465;355.7;N/S;N/S;22.81;73.37;946.45;N/S;N/S;N/S
30;2018;91;12;-1.317;-0.921;-1.462;356.7;N/S;N/S;22.76;73.42;946.45;N/S;N/S;N/S
30;2018;91;13;-1.258;-0.874;-1.395;357.6;N/S;N/S;22.96;72.51;946.49;N/S;N/S;N/S
30;2018;91;14;-1.328;-0.889;-1.432;358.0;N/S;N/S;22.91;72.70;946.53;N/S;N/S;N/S
30;2018;91;15;-1.264;-0.931;-1.462;358.3;N/S;N/S;22.78;73.63;946.50;N/S;N/S;N/S
30;2018;91;16;-1.323;-0.924;-1.462;358.6;N/S;N/S;22.73;73.99;946.54;N/S;N/S;N/S
30;2018;91;17;-1.273;-0.899;-1.459;358.7;N/S;N/S;22.58;74.21;946.53;N/S;N/S;N/S
30;2018;91;18;-1.232;-0.892;-1.410;358.9;N/S;N/S;22.53;74.86;946.49;N/S;N/S;N/S
30;2018;91;19;-1.229;-0.913;-1.374;358.7;N/S;N/S;22.48;75.08;946.53;N/S;N/S;N/S
30;2018;91;20;-1.229;-0.885;-1.310;358.8;N/S;N/S;22.51;74.73;946.50;N/S;N/S;N/S
30;2018;91;21;-1.226;-0.896;-1.288;358.5;N/S;N/S;22.51;74.93;946.54;N/S;N/S;N/S
30;2018;91;22;-1.208;-0.864;-1.282;359.0;N/S;N/S;22.65;74.24;946.53;N/S;N/S;N/S
30;2018;91;23;-1.217;-0.910;-1.282;358.8;N/S;N/S;22.63;74.39;946.53;N/S;N/S;N/S
30;2018;91;24;-1.176;-0.899;-1.282;358.9;N/S;N/S;22.51;74.94;946.57;N/S;N/S;N/S
30;2018;91;25;-0.974;-0.757;-1.136;358.8;N/S;N/S;22.48;75.06;946.57;N/S;N/S;N/S
30;2018;91;26;-0.992;-0.725;-1.096;359.1;N/S;N/S;22.58;74.53;946.65;N/S;N/S;N/S
30;2018;91;27;-1.053;-0.832;-1.108;359.7;N/S;N/S;22.65;74.21;946.65;N/S;N/S;N/S
30;2018;91;28;-1.053;-0.849;-1.166;360.5;N/S;N/S;22.56;74.50;946.69;N/S;N/S;N/S
30;2018;91;29;-1.068;-0.853;-1.246;361.5;N/S;N/S;22.65;74.35;946.77;N/S;N/S;N/S
30;2018;91;30;-1.127;-0.853;-1.282;361.9;N/S;N/S;22.74;73.73;946.77;N/S;N/S;N/S
30;2018;91;31;-1.223;-0.853;-1.282;362.9;N/S;N/S;22.79;73.71;946.77;N/S;N/S;N/S
30;2018;91;32;-1.229;-0.853;-1.304;363.6;N/S;N/S;22.81;73.45;946.81;N/S;N/S;N/S
30;2018;91;33;-1.232;-0.853;-1.316;363.8;N/S;N/S;22.70;74.06;946.81;N/S;N/S;N/S
30;2018;91;34;-1.232;-0.853;-1.285;365.2;N/S;N/S;22.88;73.22;946.81;N/S;N/S;N/S
30;2018;91;35;-1.261;-0.853;-1.288;366.0;N/S;N/S;22.97;72.78;946.81;N/S;N/S;N/S
30;2018;91;36;-1.320;-0.853;-1.322;366.3;N/S;N/S;22.91;73.34;946.81;N/S;N/S;N/S
30;2018;91;37;-1.346;-0.853;-1.331;366.3;N/S;N/S;22.66;74.30;946.77;N/S;N/S;N/S
30;2018;91;38;-1.264;-0.853;-1.297;366.8;N/S;N/S;22.68;74.34;946.81;N/S;N/S;N/S
30;2018;91;39;-1.235;-0.853;-1.282;367.5;N/S;N/S;22.70;74.12;946.82;N/S;N/S;N/S
30;2018;91;40;-1.229;-0.849;-1.282;368.3;N/S;N/S;22.70;74.34;946.85;N/S;N/S;N/S
30;2018;91;41;-1.223;-0.853;-1.267;368.9;N/S;N/S;22.65;74.49;946.81;N/S;N/S;N/S
30;2018;91;42;-1.091;-0.818;-1.145;369.6;N/S;N/S;22.55;74.93;946.81;N/S;N/S;N/S
30;2018;91;43;-1.053;-0.761;-1.099;370.8;N/S;N/S;22.58;75.06;946.81;N/S;N/S;N/S
30;2018;91;44;-1.039;-0.775;-1.093;371.0;N/S;N/S;22.56;75.13;946.85;N/S;N/S;N/S
30;2018;91;45;-0.951;-0.743;-1.065;371.4;N/S;N/S;22.53;75.24;946.81;N/S;N/S;N/S
30;2018;91;46;-0.875;-0.697;-1.001;371.2;N/S;N/S;22.48;75.70;946.81;N/S;N/S;N/S
30;2018;91;47;-0.767;-0.661;-0.925;370.7;N/S;N/S;22.37;75.98;946.85;N/S;N/S;N/S
30;2018;91;48;-0.711;-0.647;-0.882;370.7;N/S;N/S;22.27;76.59;946.81;N/S;N/S;N/S
30;2018;91;49;-0.702;-0.640;-0.827;370.5;N/S;N/S;22.24;77.03;946.81;N/S;N/S;N/S
30;2018;91;50;-0.702;-0.640;-0.772;370.1;N/S;N/S;22.12;77.55;946.81;N/S;N/S;N/S
30;2018;91;51;-0.702;-0.640;-0.745;369.8;N/S;N/S;22.01;78.29;946.85;N/S;N/S;N/S
30;2018;91;52;-0.702;-0.640;-0.742;369.8;N/S;N/S;21.92;79.11;946.85;N/S;N/S;N/S
30;2018;91;53;-0.699;-0.640;-0.736;369.0;N/S;N/S;21.79;79.66;946.85;N/S;N/S;N/S
30;2018;91;54;-0.623;-0.640;-0.733;368.6;N/S;N/S;21.66;80.50;946.85;N/S;N/S;N/S
30;2018;91;55;-0.638;-0.640;-0.733;368.8;N/S;N/S;21.58;81.20;946.85;N/S;N/S;N/S
30;2018;91;56;-0.626;-0.640;-0.733;369.2;N/S;N/S;21.55;81.50;946.85;N/S;N/S;N/S
30;2018;91;57;-0.626;-0.640;-0.733;370.6;N/S;N/S;21.65;81.70;946.81;N/S;N/S;N/S
30;2018;91;58;-0.661;-0.640;-0.742;371.6;N/S;N/S;21.79;81.10;946.86;N/S;N/S;N/S
30;2018;91;59;-0.682;-0.640;-0.794;371.2;N/S;N/S;21.81;80.90;946.89;N/S;N/S;N/S
30;2018;91;60;-0.702;-0.640;-0.888;370.8;N/S;N/S;21.66;81.20;946.89;N/S;N/S;N/S
30;2018;91;61;-0.702;-0.647;-0.968;371.6;N/S;N/S;21.68;81.70;946.89;N/S;N/S;N/S
30;2018;91;62;-0.711;-0.682;-1.001;372.1;N/S;N/S;21.83;81.10;946.85;N/S;N/S;N/S
30;2018;91;63;-0.705;-0.668;-1.050;371.8;N/S;N/S;21.86;80.90;946.89;N/S;N/S;N/S
30;2018;91;64;-0.811;-0.650;-1.065;372.1;N/S;N/S;21.87;81.00;946.89;N/S;N/S;N/S
30;2018;91;65;-0.898;-0.675;-1.099;371.5;N/S;N/S;21.86;80.90;946.93;N/S;N/S;N/S
30;2018;91;66;-0.928;-0.697;-1.099;371.1;N/S;N/S;21.84;80.80;946.93;N/S;N/S;N/S
30;2018;91;67;-0.904;-0.693;-1.099;371.2;N/S;N/S;21.71;81.20;946.97;N/S;N/S;N/S
30;2018;91;68;-0.860;-0.650;-1.056;371.4;N/S;N/S;21.66;81.70;946.97;N/S;N/S;N/S
30;2018;91;69;-0.831;-0.647;-1.029;371.4;N/S;N/S;21.66;81.70;946.97;N/S;N/S;N/S
30;2018;91;70;-0.734;-0.640;-0.959;371.4;N/S;N/S;21.71;81.70;947.01;N/S;N/S;N/S
30;2018;91;71;-0.708;-0.640;-0.916;371.7;N/S;N/S;21.73;81.60;947.01;N/S;N/S;N/S
30;2018;91;72;-0.702;-0.636;-0.873;372.1;N/S;N/S;21.69;82.00;946.97;N/S;N/S;N/S
30;2018;91;73;-0.702;-0.640;-0.785;372.7;N/S;N/S;21.64;82.10;947.01;N/S;N/S;N/S
30;2018;91;74;-0.702;-0.629;-0.769;373.4;N/S;N/S;21.64;82.00;947.01;N/S;N/S;N/S
30;2018;91;75;-0.702;-0.640;-0.766;373.7;N/S;N/S;21.60;82.10;947.05;N/S;N/S;N/S
30;2018;91;76;-0.702;-0.640;-0.833;374.2;N/S;N/S;21.56;82.30;947.01;N/S;N/S;N/S
30;2018;91;77;-0.702;-0.640;-0.910;374.3;N/S;N/S;21.45;82.80;947.01;N/S;N/S;N/S
30;2018;91;78;-0.702;-0.650;-0.928;374.3;N/S;N/S;21.37;83.40;947.01;N/S;N/S;N/S
30;2018;91;79;-0.717;-0.650;-0.916;374.5;N/S;N/S;21.15;84.00;947.01;N/S;N/S;N/S
30;2018;91;80;-0.702;-0.643;-0.928;375.0;N/S;N/S;21.10;84.30;947.01;N/S;N/S;N/S
30;2018;91;81;-0.702;-0.643;-0.907;375.7;N/S;N/S;21.24;84.50;946.97;N/S;N/S;N/S
30;2018;91;82;-0.717;-0.658;-0.922;375.9;N/S;N/S;21.37;83.90;947.01;N/S;N/S;N/S
30;2018;91;83;-0.761;-0.668;-0.965;375.9;N/S;N/S;21.35;83.80;946.97;N/S;N/S;N/S
30;2018;91;84;-0.854;-0.714;-1.014;375.2;N/S;N/S;21.12;84.30;946.97;N/S;N/S;N/S
30;2018;91;85;-0.825;-0.704;-1.084;374.4;N/S;N/S;21.07;84.90;946.97;N/S;N/S;N/S
30;2018;91;86;-0.705;-0.640;-1.004;374.9;N/S;N/S;21.04;85.10;946.97;N/S;N/S;N/S
30;2018;91;87;-0.702;-0.640;-0.946;375.2;N/S;N/S;21.07;85.30;946.97;N/S;N/S;N/S
30;2018;91;88;-0.702;-0.640;-0.904;375.1;N/S;N/S;21.17;84.90;947.05;N/S;N/S;N/S
30;2018;91;89;-0.702;-0.647;-0.894;375.8;N/S;N/S;21.28;84.60;947.01;N/S;N/S;N/S
30;2018;91;90;-0.758;-0.643;-0.922;376.0;N/S;N/S;21.38;84.20;947.05;N/S;N/S;N/S
30;2018;91;91;-0.866;-0.704;-1.050;376.1;N/S;N/S;21.50;83.60;947.01;N/S;N/S;N/S
30;2018;91;92;-0.963;-0.754;-1.099;375.7;N/S;N/S;21.50;83.30;947.01;N/S;N/S;N/S
30;2018;91;93;-0.933;-0.697;-1.099;375.2;N/S;N/S;21.55;83.20;947.01;N/S;N/S;N/S
30;2018;91;94;-1.012;-0.729;-1.099;374.6;N/S;N/S;21.58;82.90;947.05;N/S;N/S;N/S
30;2018;91;95;-1.048;-0.711;-1.099;374.2;N/S;N/S;21.55;83.40;947.09;N/S;N/S;N/S
30;2018;91;96;-1.053;-0.690;-1.099;372.9;N/S;N/S;21.37;83.90;947.05;N/S;N/S;N/S
30;2018;91;97;-1.050;-0.679;-1.099;372.1;N/S;N/S;21.35;84.20;947.09;N/S;N/S;N/S
30;2018;91;98;-1.012;-0.679;-1.099;371.6;N/S;N/S;21.32;84.10;947.09;N/S;N/S;N/S
30;2018;91;99;-1.053;-0.682;-1.099;370.6;N/S;N/S;21.30;84.00;947.13;N/S;N/S;N/S
30;2018;91;100;-1.053;-0.700;-1.108;369.9;N/S;N/S;21.30;84.30;947.13;N/S;N/S;N/S
30;2018;91;101;-1.053;-0.711;-1.105;369.5;N/S;N/S;21.28;84.40;947.17;N/S;N/S;N/S
30;2018;91;102;-1.053;-0.690;-1.114;368.7;N/S;N/S;21.46;83.80;947.13;N/S;N/S;N/S
30;2018;91;103;-1.056;-0.746;-1.130;367.5;N/S;N/S;21.42;83.60;947.13;N/S;N/S;N/S
30;2018;91;104;-1.056;-0.750;-1.163;365.9;N/S;N/S;21.45;83.70;947.13;N/S;N/S;N/S
30;2018;91;105;-1.048;-0.682;-1.099;364.8;N/S;N/S;21.47;83.30;947.13;N/S;N/S;N/S
30;2018;91;106;-1.030;-0.665;-1.099;363.3;N/S;N/S;21.38;83.30;947.13;N/S;N/S;N/S
30;2018;91;107;-0.992;-0.665;-1.090;362.1;N/S;N/S;21.15;83.90;947.17;N/S;N/S;N/S
30;2018;91;108;-0.910;-0.658;-1.053;361.1;N/S;N/S;20.99;84.80;947.13;N/S;N/S;N/S
30;2018;91;109;-0.869;-0.661;-1.029;360.1;N/S;N/S;20.89;85.10;947.09;N/S;N/S;N/S
30;2018;91;110;-0.729;-0.640;-0.934;359.2;N/S;N/S;20.87;85.30;947.09;N/S;N/S;N/S
30;2018;91;111;-0.702;-0.640;-0.846;358.9;N/S;N/S;20.84;85.60;947.09;N/S;N/S;N/S
30;2018;91;112;-0.702;-0.640;-0.754;358.5;N/S;N/S;20.79;85.90;947.09;N/S;N/S;N/S
30;2018;91;113;-0.702;-0.640;-0.772;357.8;N/S;N/S;20.74;86.10;947.13;N/S;N/S;N/S
30;2018;91;114;-0.702;-0.647;-0.876;356.8;N/S;N/S;20.74;86.10;947.13;N/S;N/S;N/S
30;2018;91;115;-0.702;-0.682;-0.916;356.1;N/S;N/S;20.74;86.50;947.13;N/S;N/S;N/S
30;2018;91;116;-0.714;-0.700;-0.992;355.0;N/S;N/S;20.76;86.50;947.09;N/S;N/S;N/S
30;2018;91;117;-0.746;-0.757;-1.035;354.3;N/S;N/S;20.84;86.40;947.17;N/S;N/S;N/S
30;2018;91;118;-0.878;-0.853;-1.093;353.6;N/S;N/S;20.86;86.00;947.17;N/S;N/S;N/S
30;2018;91;119;-0.881;-0.853;-1.099;352.3;N/S;N/S;20.87;85.70;947.13;N/S;N/S;N/S
30;2018;91;120;-0.989;-0.853;-1.099;351.2;N/S;N/S;20.91;85.60;947.13;N/S;N/S;N/S
30;2018;91;121;-1.018;-0.853;-1.102;350.1;N/S;N/S;20.82;85.50;947.13;N/S;N/S;N/S
30;2018;91;122;-1.050;-0.853;-1.151;348.6;N/S;N/S;20.87;85.70;947.13;N/S;N/S;N/S
30;2018;91;123;-1.024;-0.853;-1.111;348.1;N/S;N/S;20.74;85.70;947.13;N/S;N/S;N/S
30;2018;91;124;-1.036;-0.853;-1.102;347.2;N/S;N/S;20.63;86.60;947.13;N/S;N/S;N/S
30;2018;91;125;-1.053;-0.853;-1.108;346.3;N/S;N/S;20.73;86.30;947.13;N/S;N/S;N/S
30;2018;91;126;-1.053;-0.853;-1.136;346.1;N/S;N/S;20.82;86.00;947.09;N/S;N/S;N/S
30;2018;91;127;-1.056;-0.853;-1.224;345.9;N/S;N/S;20.89;85.70;947.13;N/S;N/S;N/S
30;2018;91;128;-1.053;-0.853;-1.261;345.7;N/S;N/S;20.92;85.40;947.13;N/S;N/S;N/S
30;2018;91;129;-1.053;-0.853;-1.209;345.4;N/S;N/S;20.94;85.10;947.09;N/S;N/S;N/S
30;2018;91;130;-1.053;-0.853;-1.172;345.4;N/S;N/S;20.92;85.10;947.09;N/S;N/S;N/S
30;2018;91;131;-1.053;-0.853;-1.191;345.4;N/S;N/S;20.91;85.10;947.09;N/S;N/S;N/S
30;2018;91;132;-1.059;-0.853;-1.230;345.1;N/S;N/S;20.91;85.20;947.09;N/S;N/S;N/S
