30;2018;121;0;-1.232;-1.066;-1.312;311.9;N/S;N/S;18.22;77.12;951.67;N/S;N/S;N/S
30;2018;121;1;-1.232;-1.066;-1.343;312.0;N/S;N/S;18.29;77.00;951.71;N/S;N/S;N/S
30;2018;121;2;-1.229;-1.063;-1.285;312.4;N/S;N/S;18.40;76.53;951.72;N/S;N/S;N/S
30;2018;121;3;-1.229;-1.063;-1.282;312.8;N/S;N/S;18.50;76.00;951.71;N/S;N/S;N/S
30;2018;121;4;-1.232;-1.066;-1.313;312.5;N/S;N/S;18.45;76.15;951.75;N/S;N/S;N/S
30;2018;121;5;-1.276;-1.066;-1.337;312.7;N/S;N/S;18.57;75.79;951.71;N/S;N/S;N/S
30;2018;121;6;-1.375;-1.066;-1.419;312.9;N/S;N/S;18.70;75.23;951.72;N/S;N/S;N/S
30;2018;121;7;-1.396;-1.066;-1.435;312.3;N/S;N/S;18.80;75.10;951.72;N/S;N/S;N/S
30;2018;121;8;-1.404;-1.066;-1.465;312.5;N/S;N/S;18.84;74.57;951.75;N/S;N/S;N/S
30;2018;121;9;-1.504;-1.066;-1.499;313.1;N/S;N/S;18.86;74.43;951.75;N/S;N/S;N/S
30;2018;121;10;-1.580;-1.066;-1.636;313.1;N/S;N/S;18.94;74.51;951.75;N/S;N/S;N/S
30;2018;121;11;-1.609;-1.066;-1.648;312.8;N/S;N/S;18.99;73.70;951.76;N/S;N/S;N/S
30;2018;121;12;-1.714;-1.070;-1.648;312.3;N/S;N/S;18.93;73.72;951.80;N/S;N/S;N/S
30;2018;121;13;-1.603;-1.066;-1.648;312.4;N/S;N/S;19.06;73.88;951.76;N/S;N/S;N/S
30;2018;121;14;-1.744;-1.066;-1.651;312.8;N/S;N/S;19.14;73.06;951.76;N/S;N/S;N/S
30;2018;121;15;-1.764;-1.073;-1.685;312.7;N/S;N/S;19.16;72.95;951.76;N/S;N/S;N/S
