30;2018;1;0;-0.702;-0.618;-0.733;357.9;N/S;N/S;21.71;86.60;945.17;N/S;N/S;N/S
30;2018;1;1;-0.702;-0.590;-0.745;359.1;N/S;N/S;21.91;85.40;945.14;N/S;N/S;N/S
30;2018;1;2;-0.702;-0.636;-0.806;360.4;N/S;N/S;21.94;85.00;945.06;N/S;N/S;N/S
30;2018;1;3;-0.702;-0.629;-0.858;360.9;N/S;N/S;21.81;84.50;945.10;N/S;N/S;N/S
30;2018;1;4;-0.702;-0.569;-0.891;360.7;N/S;N/S;21.65;85.20;945.02;N/S;N/S;N/S
30;2018;1;5;-0.702;-0.526;-0.876;360.7;N/S;N/S;21.71;85.30;945.02;N/S;N/S;N/S
30;2018;1;6;-0.702;-0.505;-0.858;361.9;N/S;N/S;21.68;84.40;945.02;N/S;N/S;N/S
30;2018;1;7;-0.702;-0.640;-0.949;362.0;N/S;N/S;21.79;84.30;944.98;N/S;N/S;N/S
30;2018;1;8;-0.717;-0.640;-1.016;363.0;N/S;N/S;21.79;84.40;944.94;N/S;N/S;N/S
30;2018;1;9;-0.772;-0.640;-1.053;364.5;N/S;N/S;21.91;84.40;944.98;N/S;N/S;N/S
30;2018;1;10;-0.881;-0.640;-1.093;366.1;N/S;N/S;21.92;84.50;944.94;N/S;N/S;N/S
30;2018;1;11;-0.889;-0.640;-1.093;368.9;N/S;N/S;21.96;84.60;944.94;N/S;N/S;N/S
30;2018;1;12;-0.910;-0.640;-1.083;371.3;N/S;N/S;22.06;84.30;944.94;N/S;N/S;N/S
30;2018;1;13;-0.945;-0.640;-1.099;373.2;N/S;N/S;22.07;84.20;945.02;N/S;N/S;N/S
30;2018;1;14;-0.913;-0.629;-1.096;376.1;N/S;N/S;22.20;83.60;945.06;N/S;N/S;N/S
30;2018;1;15;-1.030;-0.633;-1.099;378.7;N/S;N/S;22.38;82.00;945.06;N/S;N/S;N/S
30;2018;1;16;-1.056;-0.640;-1.120;380.9;N/S;N/S;22.55;80.80;945.06;N/S;N/S;N/S
30;2018;1;17;-1.082;-0.640;-1.166;381.9;N/S;N/S;22.50;80.80;945.10;N/S;N/S;N/S
30;2018;1;18;-1.088;-0.640;-1.172;383.0;N/S;N/S;22.34;81.40;945.14;N/S;N/S;N/S
30;2018;1;19;-1.053;-0.640;-1.108;384.1;N/S;N/S;22.32;81.70;945.14;N/S;N/S;N/S
30;2018;1;20;-1.047;-0.519;-1.099;384.4;N/S;N/S;22.14;82.60;945.22;N/S;N/S;N/S
30;2018;1;21;-0.957;-0.430;-1.074;385.4;N/S;N/S;22.07;83.70;945.22;N/S;N/S;N/S
30;2018;1;22;-0.898;-0.426;-0.949;386.8;N/S;N/S;22.20;83.20;945.22;N/S;N/S;N/S
30;2018;1;23;-0.834;-0.426;-0.906;386.9;N/S;N/S;22.22;83.00;945.18;N/S;N/S;N/S
30;2018;1;24;-0.728;-0.426;-0.842;386.9;N/S;N/S;22.24;82.70;945.18;N/S;N/S;N/S
