17;2017;182;0;-0.474;N/S;-0.304;N/S;-0.031;-0.036;23.80;102.20;1008.00;0;4.287;235.1
17;2017;182;1;-0.496;N/S;-0.405;N/S;-0.066;-0.057;23.80;102.20;1007.90;0;3.748;245.1
17;2017;182;2;-0.485;N/S;-0.464;N/S;-0.047;-0.035;23.80;102.20;1008.00;0;3.905;234.6
17;2017;182;3;-0.501;N/S;-0.549;N/S;-0.035;-0.031;23.75;102.30;1008.10;0;3.904;239.9
17;2017;182;4;-0.480;N/S;-0.410;N/S;-0.053;-0.047;23.78;102.30;1008.10;0;5.834;237.3
17;2017;182;5;-0.448;N/S;-0.373;N/S;-0.028;-0.043;23.80;102.20;1008.10;0;6.711;231.6
17;2017;182;6;-0.416;N/S;-0.256;N/S;-0.060;-0.032;23.80;102.20;1008.10;0;10.580;239.3
17;2017;182;7;-0.480;N/S;-0.368;N/S;-0.063;-0.065;23.80;102.30;1008.10;0;10.730;242.8
17;2017;182;8;-0.448;N/S;-0.298;N/S;-0.035;-0.031;23.82;102.30;1008.10;0;6.277;248.0
17;2017;182;9;-0.437;N/S;-0.357;N/S;-0.025;-0.039;23.80;102.20;1008.10;0;4.188;261.4
17;2017;182;10;-0.410;N/S;-0.421;N/S;-0.022;-0.032;23.72;102.20;1008.00;0;3.879;260.5
17;2017;182;11;-0.474;N/S;-0.426;N/S;-0.041;-0.040;23.67;102.30;1008.00;0;4.727;262.1
17;2017;182;12;-0.442;N/S;-0.528;N/S;-0.035;-0.038;23.67;102.30;1008.00;0;4.399;257.0
17;2017;182;13;-0.442;N/S;-0.453;N/S;-0.053;-0.029;23.73;102.30;1008.00;0;7.070;281.9
17;2017;182;14;-0.453;N/S;-0.522;N/S;-0.041;-0.033;23.73;102.20;1008.10;0;9.550;272.2
17;2017;182;15;-0.442;N/S;-0.480;N/S;-0.025;-0.031;23.73;102.30;1008.10;0;10.830;268.9
17;2017;182;16;-0.421;N/S;-0.469;N/S;-0.035;-0.038;23.73;102.10;1008.10;0;6.014;274.4
17;2017;182;17;-0.469;N/S;-0.592;N/S;-0.035;-0.038;23.70;102.20;1008.10;0;8.120;282.7
17;2017;182;18;-0.437;N/S;-0.538;N/S;-0.041;-0.032;23.73;102.30;1008.10;0;13.880;296.6
17;2017;182;19;-0.474;N/S;-0.554;N/S;-0.041;-0.042;23.75;102.30;1008.10;0;14.320;294.4
17;2017;182;20;-0.453;N/S;-0.533;N/S;-0.028;-0.028;23.80;102.30;1008.10;0;8.780;267.8
17;2017;182;21;-0.453;N/S;-0.528;N/S;-0.031;-0.046;23.80;102.30;1008.10;0;8.720;259.9
17;2017;182;22;-0.464;N/S;-0.581;N/S;-0.053;-0.043;23.77;102.20;1008.10;0;7.310;269.6
17;2017;182;23;-0.496;N/S;-0.528;N/S;-0.038;-0.046;23.73;102.30;1008.10;0;12.120;264.8
17;2017;182;24;-0.410;N/S;-0.576;N/S;-0.019;-0.010;23.73;102.20;1008.10;0;14.390;252.5
17;2017;182;25;-0.501;N/S;-0.682;N/S;-0.038;-0.039;23.80;102.30;1008.10;0;11.420;247.1
17;2017;182;26;-0.496;N/S;-0.560;N/S;-0.069;-0.011;23.80;102.20;1008.10;0;8.160;251.1
17;2017;182;27;-0.501;N/S;-0.538;N/S;-0.050;-0.011;23.83;102.30;1008.10;0;7.410;255.2
17;2017;182;28;-0.501;N/S;-0.735;N/S;-0.022;-0.029;23.80;102.20;1008.00;0;7.880;255.8
17;2017;182;29;-0.522;N/S;-0.767;N/S;-0.035;-0.040;23.78;102.30;1008.10;0;7.250;260.3
17;2017;182;30;-0.597;N/S;-0.762;N/S;-0.072;-0.060;23.72;102.40;1008.10;0;5.808;257.2
17;2017;182;31;-0.565;N/S;-0.672;N/S;-0.050;-0.022;23.67;102.30;1007.90;0;5.761;254.1
17;2017;182;32;-0.501;N/S;-0.533;N/S;-0.069;-0.003;23.67;102.20;1007.90;0;6.136;246.1
17;2017;182;33;-0.565;N/S;-0.837;N/S;-0.035;-0.031;23.67;102.40;1007.90;0;6.486;246.7
17;2017;182;34;-0.613;N/S;-0.773;N/S;-0.057;-0.049;23.70;102.10;1008.00;0;6.101;235.7
17;2017;182;35;-0.565;N/S;-0.783;N/S;-0.025;-0.035;23.73;102.30;1007.90;0;4.748;226.6
17;2017;182;36;-0.570;N/S;-0.693;N/S;-0.044;-0.029;23.69;102.30;1007.90;0;6.671;219.5
17;2017;182;37;-0.554;N/S;-0.794;N/S;-0.041;-0.036;23.72;102.30;1007.90;0;4.585;228.8
17;2017;182;38;-0.581;N/S;-0.815;N/S;-0.013;-0.040;23.73;102.30;1007.90;0;9.780;230.6
17;2017;182;39;-0.538;N/S;-0.821;N/S;-0.044;-0.042;23.80;102.30;1007.90;0;10.710;211.4
17;2017;182;40;-0.554;N/S;-0.858;N/S;-0.041;-0.029;23.78;102.20;1007.90;0;6.488;214.5
17;2017;182;41;-0.592;N/S;-0.778;N/S;-0.085;-0.028;23.80;102.30;1007.90;0;5.588;206.0
17;2017;182;42;-0.602;N/S;-0.853;N/S;-0.060;-0.026;23.73;102.20;1007.90;0;5.013;207.3
17;2017;182;43;-0.549;N/S;-0.847;N/S;-0.025;-0.022;23.73;102.30;1007.90;0;6.435;214.9
17;2017;182;44;-0.634;N/S;-0.858;N/S;-0.031;-0.063;23.69;102.30;1007.90;0;5.236;206.2
17;2017;182;45;-0.512;N/S;-0.831;N/S;-0.050;-0.003;23.67;102.30;1007.90;0;4.319;212.9
17;2017;182;46;-0.565;N/S;-0.826;N/S;-0.035;-0.045;23.67;102.30;1007.90;0;4.866;226.5
17;2017;182;47;-0.522;N/S;-0.741;N/S;-0.035;-0.004;23.73;102.20;1007.90;0;4.804;217.3
17;2017;182;48;-0.528;N/S;-0.890;N/S;-0.060;-0.031;23.67;102.40;1007.90;0;5.960;225.6
17;2017;182;49;-0.640;N/S;-0.911;N/S;-0.050;-0.045;23.73;102.20;1008.00;0;6.009;232.9
17;2017;182;50;-0.613;N/S;-0.890;N/S;-0.044;-0.047;23.78;102.30;1008.00;0;8.780;234.2
17;2017;182;51;-0.592;N/S;-0.933;N/S;-0.050;-0.039;23.80;102.30;1008.00;0;6.179;235.9
17;2017;182;52;-0.544;N/S;-0.906;N/S;-0.047;-0.024;23.80;102.30;1008.00;0;4.634;241.5
17;2017;182;53;-0.688;N/S;-0.890;N/S;-0.028;-0.074;23.80;102.30;1008.10;0;8.000;235.4
17;2017;182;54;-0.613;N/S;-0.981;N/S;-0.041;-0.035;23.73;102.30;1008.00;0;9.650;229.0
17;2017;182;55;-0.597;N/S;-1.023;N/S;-0.044;-0.047;23.77;102.20;1008.10;0;11.190;226.1
17;2017;182;56;-0.661;N/S;-1.055;N/S;-0.069;-0.057;23.77;102.20;1008.00;0;9.050;233.9
17;2017;182;57;-0.597;N/S;-0.863;N/S;-0.028;-0.039;23.80;102.30;1008.10;0;7.130;230.1
17;2017;182;58;-0.645;N/S;-0.858;N/S;-0.053;-0.072;23.82;102.30;1008.10;0;5.392;239.4
17;2017;182;59;-0.522;N/S;-0.853;N/S;-0.053;-0.015;23.85;102.20;1008.00;0;5.996;235.8
17;2017;182;60;-0.586;N/S;-0.933;N/S;-0.035;-0.025;23.87;102.20;1007.90;0;9.260;223.3
17;2017;182;61;-0.522;N/S;-0.751;N/S;-0.041;-0.004;23.87;102.20;1008.10;0;8.790;218.5
17;2017;182;62;-0.538;N/S;-0.826;N/S;-0.025;-0.025;23.83;102.30;1008.00;0;4.786;216.0
17;2017;182;63;-0.538;N/S;-0.725;N/S;-0.050;-0.033;23.77;102.20;1008.00;0;5.931;219.4
17;2017;182;64;-0.592;N/S;-0.757;N/S;-0.060;-0.017;23.77;102.30;1007.90;0;6.899;221.2
17;2017;182;65;-0.528;N/S;-0.805;N/S;-0.028;-0.035;23.80;102.20;1008.10;0;6.886;230.0
17;2017;182;66;-0.549;N/S;-0.773;N/S;-0.057;-0.040;23.83;102.20;1007.90;0;7.480;244.3
17;2017;182;67;-0.528;N/S;-0.762;N/S;-0.038;-0.049;23.85;102.20;1008.00;0;6.589;248.6
17;2017;182;68;-0.517;N/S;-0.805;N/S;-0.022;-0.040;23.85;102.20;1007.90;0;5.305;256.9
17;2017;182;69;-0.538;N/S;-0.810;N/S;-0.038;-0.040;23.80;102.20;1007.90;0;5.357;249.5
17;2017;182;70;-0.506;N/S;-0.735;N/S;-0.050;-0.032;23.80;102.20;1007.90;0;4.093;248.0
17;2017;182;71;-0.480;N/S;-0.672;N/S;-0.038;-0.035;23.80;102.20;1007.90;0.254;3.989;249.0
17;2017;182;72;-0.448;N/S;-0.693;N/S;-0.044;-0.015;23.82;102.30;1007.90;0;5.078;242.6
17;2017;182;73;-0.517;N/S;-0.666;N/S;-0.028;-0.021;23.80;102.30;1007.90;0;4.746;245.1
17;2017;182;74;-0.469;N/S;-0.677;N/S;-0.035;-0.043;23.87;102.20;1007.90;0;4.359;238.7
17;2017;182;75;-0.501;N/S;-0.682;N/S;-0.031;-0.018;23.87;102.30;1007.90;0;6.829;260.3
17;2017;182;76;-0.517;N/S;-0.693;N/S;-0.053;-0.046;23.80;102.20;1007.90;0;8.130;259.3
17;2017;182;77;-0.533;N/S;-0.767;N/S;-0.038;-0.038;23.80;102.30;1007.80;0;6.711;276.9
17;2017;182;78;-0.485;N/S;-0.586;N/S;-0.035;-0.015;23.80;102.20;1007.90;0;12.010;307.3
17;2017;182;79;-0.512;N/S;-0.645;N/S;-0.044;-0.032;23.83;102.30;1007.80;0;15.710;311.2
17;2017;182;80;-0.522;N/S;-0.608;N/S;-0.047;-0.025;23.87;102.20;1007.80;0;12.240;328.4
17;2017;182;81;-0.490;N/S;-0.704;N/S;-0.016;-0.026;23.93;102.20;1007.80;0;10.440;357.8
17;2017;182;82;-0.528;N/S;-0.682;N/S;-0.019;-0.026;23.97;102.30;1007.80;0;12.470;2.9
17;2017;182;83;-0.490;N/S;-0.714;N/S;-0.028;0.017;23.98;102.30;1007.80;0;14.830;3.2
17;2017;182;84;-0.570;N/S;-0.672;N/S;-0.060;-0.063;23.98;102.30;1007.80;0;14.720;3.3
17;2017;182;85;-0.522;N/S;-0.682;N/S;-0.013;-0.039;24.00;102.20;1007.80;0;14.790;3.4
17;2017;182;86;-0.522;N/S;-0.741;N/S;-0.025;-0.039;24.00;102.20;1007.90;0;14.690;0.8
17;2017;182;87;-0.512;N/S;-0.640;N/S;-0.013;-0.024;24.00;102.20;1007.80;0;14.920;8.8
17;2017;182;88;-0.442;N/S;-0.629;N/S;-0.047;-0.039;24.00;102.40;1007.80;0;16.210;47.7
17;2017;182;89;-0.464;N/S;-0.602;N/S;-0.035;-0.032;24.00;102.30;1007.80;0;7.260;191.8
17;2017;182;90;-0.469;N/S;-0.613;N/S;-0.031;-0.035;24.00;102.20;1007.80;0;8.010;183.4
17;2017;182;91;-0.480;N/S;-0.608;N/S;-0.019;-0.029;24.00;102.20;1007.80;0;8.660;196.5
17;2017;182;92;-0.512;N/S;-0.624;N/S;-0.038;-0.042;24.00;102.20;1007.80;0;9.280;177.4
17;2017;182;93;-0.501;N/S;-0.634;N/S;-0.035;-0.032;24.00;102.30;1007.80;0;8.340;181.7
17;2017;182;94;-0.512;N/S;-0.576;N/S;-0.038;-0.028;24.02;102.20;1007.80;0;7.240;191.1
17;2017;182;95;-0.549;N/S;-0.634;N/S;-0.025;-0.024;24.05;102.20;1007.80;0;6.203;194.8
17;2017;182;96;-0.560;N/S;-0.704;N/S;-0.006;-0.045;24.00;102.20;1007.80;0;4.624;199.3
17;2017;182;97;-0.501;N/S;-0.528;N/S;-0.044;-0.028;23.93;102.20;1007.80;0;3.902;207.1
