17;2017;213;0;-1.429;N/S;-1.402;N/S;-0.041;0.011;22.60;75.50;1008.90;0;5.259;184.6
17;2017;213;1;-1.397;N/S;-1.295;N/S;-0.057;-0.006;22.62;75.70;1008.90;0;5.328;182.0
17;2017;213;2;-1.274;N/S;-1.365;N/S;-0.057;0.001;22.64;75.70;1008.90;0;5.457;189.0
17;2017;213;3;-1.285;N/S;-1.226;N/S;-0.038;0.015;22.65;75.80;1008.90;0;6.176;174.5
17;2017;213;4;-1.290;N/S;-1.189;N/S;-0.047;0.013;22.67;75.80;1009.00;0;5.441;177.2
17;2017;213;5;-1.263;N/S;-1.157;N/S;-0.066;-0.013;22.67;75.50;1009.00;0;5.392;184.0
17;2017;213;6;-1.157;N/S;-1.194;N/S;-0.094;-0.018;22.67;75.50;1009.00;0;5.547;180.4
17;2017;213;7;-1.178;N/S;-1.151;N/S;-0.047;-0.001;22.67;75.70;1008.90;0;5.960;176.2
17;2017;213;8;-1.215;N/S;-1.215;N/S;-0.063;-0.008;22.74;75.50;1009.00;0;6.032;181.0
17;2017;213;9;-1.237;N/S;-1.114;N/S;-0.072;-0.024;22.67;75.40;1009.00;0;5.700;187.7
17;2017;213;10;-1.157;N/S;-1.210;N/S;-0.028;0.001;22.67;75.40;1009.00;0;5.158;182.8
17;2017;213;11;-1.221;N/S;-1.151;N/S;-0.060;-0.004;22.67;75.50;1009.00;0;5.462;181.8
17;2017;213;12;-1.173;N/S;-1.061;N/S;-0.072;0.006;22.67;75.60;1009.00;0;6.816;172.3
17;2017;213;13;-1.119;N/S;-1.071;N/S;-0.041;0.001;22.70;75.60;1009.00;0;6.463;167.5
17;2017;213;14;-1.061;N/S;-1.050;N/S;-0.035;0.019;22.74;75.70;1009.00;0;6.127;182.1
17;2017;213;15;-0.997;N/S;-0.965;N/S;-0.057;-0.017;22.72;75.50;1009.00;0;5.954;187.1
17;2017;213;16;-1.007;N/S;-0.837;N/S;-0.031;0.001;22.74;75.60;1009.10;0;6.827;178.5
17;2017;213;17;-0.949;N/S;-0.666;N/S;-0.041;0.007;22.74;75.50;1009.00;0;7.370;178.8
17;2017;213;18;-0.938;N/S;-0.501;N/S;-0.041;0.011;22.74;75.50;1009.00;0;5.694;176.8
17;2017;213;19;-0.895;N/S;-0.416;N/S;-0.050;-0.001;22.77;75.30;1009.00;0;5.542;172.9
17;2017;213;20;-0.794;N/S;-0.330;N/S;-0.041;-0.004;22.80;75.20;1009.00;0;5.328;168.4
17;2017;213;21;-0.714;N/S;-0.251;N/S;-0.050;-0.006;22.80;75.00;1009.00;0;5.965;177.6
17;2017;213;22;-0.656;N/S;-0.272;N/S;-0.050;-0.004;22.80;75.10;1009.00;0;5.653;175.3
17;2017;213;23;-0.682;N/S;-0.059;N/S;-0.019;0;22.80;75.10;1009.00;0;6.974;175.1
17;2017;213;24;-0.714;N/S;-0.059;N/S;-0.041;0.014;22.80;75.10;1009.00;0;5.842;171.0
17;2017;213;25;-0.634;N/S;-0.091;N/S;-0.041;0.001;22.80;74.90;1008.90;0;5.792;169.5
17;2017;213;26;-0.586;N/S;-0.069;N/S;-0.016;0.003;22.80;74.90;1009.00;0;6.038;179.0
17;2017;213;27;-0.597;N/S;-0.064;N/S;-0.053;0.011;22.80;74.80;1009.00;0;5.697;171.5
17;2017;213;28;-0.576;N/S;-0.043;N/S;-0.035;0.008;22.80;74.70;1009.00;0;6.960;176.3
17;2017;213;29;-0.480;N/S;-0.021;N/S;-0.035;0;22.80;74.90;1009.00;0;6.308;177.8
17;2017;213;30;-0.421;N/S;-0.027;N/S;-0.009;0.007;22.80;74.90;1008.90;0;5.893;175.1
17;2017;213;31;-0.480;N/S;-0.048;N/S;-0.044;0.001;22.80;74.70;1009.00;0;6.069;175.5
17;2017;213;32;-0.496;N/S;-0.005;N/S;-0.038;-0.007;22.80;75.00;1008.90;0;5.965;173.1
17;2017;213;33;-0.544;N/S;0.011;N/S;-0.035;0.003;22.79;75.00;1009.00;0;6.310;172.5
17;2017;213;34;-0.442;N/S;0.032;N/S;-0.041;-0.017;22.79;75.00;1009.00;0;5.733;175.6
