17;2017;1;0;-0.911;N/S;-0.698;N/S;-0.050;0.008;27.12;54.76;1005.40;0;4.877;148.7
17;2017;1;1;-0.981;N/S;-0.650;N/S;-0.044;-0.004;27.15;54.83;1005.50;0;4.799;149.5
17;2017;1;2;-0.890;N/S;-0.618;N/S;-0.038;0.006;27.15;54.89;1005.40;0;4.500;143.6
17;2017;1;3;-0.863;N/S;-0.570;N/S;-0.079;0.013;27.17;54.83;1005.50;0;5.009;140.4
17;2017;1;4;-0.869;N/S;-0.602;N/S;-0.053;-0.013;27.14;54.81;1005.50;0;5.403;145.5
17;2017;1;5;-0.863;N/S;-0.576;N/S;-0.057;-0.004;27.15;54.99;1005.50;0;5.184;152.7
17;2017;1;6;-0.842;N/S;-0.602;N/S;-0.022;0.018;27.15;55.14;1005.50;0;5.509;148.2
17;2017;1;7;-0.847;N/S;-0.592;N/S;-0.113;0.021;27.15;55.39;1005.50;0;5.998;156.8
17;2017;1;8;-0.874;N/S;-0.623;N/S;-0.031;0.004;27.15;56.01;1005.40;0;5.201;143.3
17;2017;1;9;-0.927;N/S;-0.661;N/S;-0.069;0.014;27.12;56.72;1005.40;0;6.030;138.2
17;2017;1;10;-1.039;N/S;-0.741;N/S;-0.031;0.003;27.09;57.62;1005.50;0;4.794;153.8
17;2017;1;11;-1.092;N/S;-0.815;N/S;-0.094;0.018;27.07;57.72;1005.50;0;5.354;145.9
17;2017;1;12;-1.140;N/S;-0.837;N/S;-0.019;-0.003;27.05;57.89;1005.60;0;4.761;147.5
17;2017;1;13;-1.130;N/S;-0.863;N/S;-0.063;0.018;27.05;58.19;1005.60;0;4.771;150.5
17;2017;1;14;-1.087;N/S;-0.821;N/S;0.016;-0.018;27.05;58.17;1005.30;0;5.980;144.8
17;2017;1;15;-1.076;N/S;-0.842;N/S;-0.057;-0.001;27.04;58.67;1005.50;0;6.243;140.9
17;2017;1;16;-1.044;N/S;-0.794;N/S;-0.053;-0.007;26.97;59.27;1005.40;0;5.579;137.1
17;2017;1;17;-0.949;N/S;-0.847;N/S;-0.075;0.011;26.96;59.07;1005.50;0;6.435;143.4
17;2017;1;18;-1.066;N/S;-0.863;N/S;-0.038;-0.032;26.96;58.34;1005.50;0;4.653;146.7
17;2017;1;19;-1.108;N/S;-0.885;N/S;-0.079;-0.008;26.97;58.47;1005.60;0;4.928;152.1
17;2017;1;20;-1.124;N/S;-0.906;N/S;-0.025;-0.017;26.97;57.39;1005.50;0;5.591;154.8
17;2017;1;21;-1.204;N/S;-0.890;N/S;-0.050;-0.013;26.97;56.54;1005.60;0;5.622;147.4
17;2017;1;22;-1.119;N/S;-0.895;N/S;-0.097;-0.004;26.97;56.16;1005.50;0;5.459;147.1
17;2017;1;23;-1.188;N/S;-0.879;N/S;-0.053;-0.008;26.97;55.89;1005.50;0;6.042;143.0
17;2017;1;24;-1.188;N/S;-0.927;N/S;-0.053;-0.021;26.96;56.12;1005.40;0;5.014;153.6
17;2017;1;25;-1.162;N/S;-0.879;N/S;-0.101;-0.001;26.96;56.06;1005.60;0;4.234;143.9
17;2017;1;26;-1.156;N/S;-0.917;N/S;-0.063;-0.007;26.97;56.19;1005.60;0;4.510;142.1
17;2017;1;27;-1.082;N/S;-0.901;N/S;-0.066;-0.024;26.97;56.42;1005.60;0;5.235;145.6
17;2017;1;28;-1.050;N/S;-0.794;N/S;-0.085;-0.019;26.92;56.82;1005.60;0;4.101;147.8
17;2017;1;29;-1.013;N/S;-0.741;N/S;-0.031;-0.025;26.96;57.00;1005.50;0;5.842;154.8
17;2017;1;30;-0.922;N/S;-0.725;N/S;-0.079;0;26.97;57.34;1005.50;0;5.606;146.3
17;2017;1;31;-0.906;N/S;-0.671;N/S;-0.082;0.003;26.96;57.49;1005.50;0;5.491;137.6
17;2017;1;32;-0.975;N/S;-0.709;N/S;-0.057;0.004;26.96;57.59;1005.50;0;5.486;139.0
17;2017;1;33;-1.028;N/S;-0.874;N/S;-0.107;0.007;26.96;57.42;1005.50;0;4.653;154.7
17;2017;1;34;-1.279;N/S;-1.007;N/S;-0.060;0.004;26.94;57.15;1005.50;0;5.524;146.3
17;2017;1;35;-1.274;N/S;-1.082;N/S;-0.138;-0.008;26.94;56.87;1005.50;0;5.681;139.9
17;2017;1;36;-1.210;N/S;-0.986;N/S;-0.057;0.001;26.96;55.66;1005.50;0;6.999;135.7
17;2017;1;37;-1.092;N/S;-0.794;N/S;-0.097;-0.011;26.97;54.84;1005.40;0;6.540;138.4
17;2017;1;38;-1.013;N/S;-0.666;N/S;-0.057;-0.004;27.00;54.93;1005.50;0;6.381;139.7
17;2017;1;39;-0.906;N/S;-0.602;N/S;-0.066;-0.013;26.99;54.93;1005.50;0;6.065;138.0
17;2017;1;40;-0.874;N/S;-0.592;N/S;-0.082;-0.004;27.00;55.02;1005.40;0;5.782;137.0
17;2017;1;41;-0.847;N/S;-0.560;N/S;-0.041;-0.006;27.02;55.44;1005.40;0;5.367;137.4
17;2017;1;42;-0.858;N/S;-0.538;N/S;-0.044;0.003;27.02;55.87;1005.50;0;4.296;138.2
17;2017;1;43;-0.879;N/S;-0.506;N/S;-0.107;-0.001;27.04;55.87;1005.60;0;4.673;139.5
17;2017;1;44;-0.863;N/S;-0.544;N/S;-0.069;-0.008;27.02;55.97;1005.60;0;4.403;142.4
17;2017;1;45;-0.890;N/S;-0.554;N/S;-0.063;-0.003;27.04;56.07;1005.60;0;4.658;142.9
17;2017;1;46;-0.853;N/S;-0.528;N/S;-0.075;0.011;27.04;56.57;1005.70;0;5.588;138.6
17;2017;1;47;-0.869;N/S;-0.522;N/S;-0.035;-0.014;27.02;57.00;1005.40;0;5.792;140.6
17;2017;1;48;-0.917;N/S;-0.623;N/S;-0.069;-0.006;27.02;57.10;1005.50;0;6.739;144.1
17;2017;1;49;-0.911;N/S;-0.703;N/S;-0.047;-0.001;26.99;57.50;1005.20;0;7.150;139.2
17;2017;1;50;-0.949;N/S;-0.661;N/S;-0.060;0.008;26.97;57.60;1005.60;0;5.581;143.5
17;2017;1;51;-0.959;N/S;-0.725;N/S;-0.031;-0.008;26.97;57.84;1005.50;0;5.694;146.0
17;2017;1;52;-0.879;N/S;-0.671;N/S;-0.069;0.004;26.96;58.05;1005.40;0;5.246;144.4
17;2017;1;53;-0.927;N/S;-0.666;N/S;-0.097;0.014;26.96;57.74;1005.40;0;6.370;138.3
17;2017;1;54;-0.949;N/S;-0.719;N/S;-0.041;-0.014;26.96;57.54;1005.60;0;5.713;138.8
17;2017;1;55;-1.013;N/S;-0.661;N/S;-0.079;-0.001;26.97;57.55;1005.60;0;5.037;142.0
17;2017;1;56;-0.997;N/S;-0.671;N/S;-0.031;0.006;26.97;57.80;1005.60;0;4.725;145.9
17;2017;1;57;-0.874;N/S;-0.613;N/S;-0.066;-0.004;26.97;57.67;1005.60;0;4.487;139.5
17;2017;1;58;-0.895;N/S;-0.623;N/S;-0.085;0.004;26.99;57.85;1005.50;0;5.243;140.3
17;2017;1;59;-0.847;N/S;-0.586;N/S;-0.038;0.001;26.97;57.99;1005.60;0;5.777;144.9
17;2017;1;60;-0.917;N/S;-0.608;N/S;-0.091;0.018;26.97;57.99;1005.60;0;4.448;153.3
17;2017;1;61;-0.869;N/S;-0.682;N/S;-0.075;0.003;27.02;57.74;1005.50;0;4.758;148.1
17;2017;1;62;-0.874;N/S;-0.650;N/S;-0.053;0.001;27.02;57.34;1005.50;0;5.411;139.3
17;2017;1;63;-0.874;N/S;-0.597;N/S;-0.101;0.014;27.04;57.04;1005.60;0;5.782;139.2
17;2017;1;64;-0.911;N/S;-0.608;N/S;-0.063;-0.004;27.04;56.72;1005.60;0;4.449;150.0
17;2017;1;65;-0.927;N/S;-0.560;N/S;-0.072;0.010;27.05;56.59;1005.60;0;6.285;147.5
17;2017;1;66;-0.885;N/S;-0.586;N/S;-0.069;-0.001;27.05;56.06;1005.50;0;5.462;149.6
17;2017;1;67;-0.922;N/S;-0.586;N/S;-0.075;-0.003;27.05;55.54;1005.50;0;5.677;144.1
17;2017;1;68;-0.890;N/S;-0.565;N/S;-0.038;0.001;27.09;54.64;1005.50;0;5.596;141.0
17;2017;1;69;-0.938;N/S;-0.629;N/S;-0.101;0.008;27.09;54.44;1005.60;0;6.380;145.9
17;2017;1;70;-0.981;N/S;-0.693;N/S;-0.047;0.007;27.07;54.44;1005.50;0;7.160;152.8
17;2017;1;71;-1.007;N/S;-0.703;N/S;-0.035;-0.021;27.07;53.64;1005.50;0;5.985;148.1
17;2017;1;72;-1.098;N/S;-0.751;N/S;-0.016;-0.004;27.05;53.44;1005.50;0;6.667;144.2
17;2017;1;73;-1.194;N/S;-0.805;N/S;-0.079;-0.007;27.05;53.01;1005.40;0;5.426;146.1
17;2017;1;74;-1.146;N/S;-0.885;N/S;-0.041;-0.014;27.07;53.01;1005.60;0;5.352;151.0
17;2017;1;75;-1.252;N/S;-0.917;N/S;-0.041;-0.004;27.07;52.35;1005.60;0;4.823;147.1
17;2017;1;76;-1.247;N/S;-0.917;N/S;-0.075;-0.019;27.05;51.96;1005.60;0;5.446;147.5
17;2017;1;77;-1.316;N/S;-0.975;N/S;-0.047;0.007;27.07;51.48;1005.60;0;5.470;150.9
17;2017;1;78;-1.364;N/S;-1.007;N/S;-0.025;-0.015;27.05;51.30;1005.60;0;5.023;146.4
17;2017;1;79;-1.386;N/S;-0.954;N/S;-0.044;0.006;27.04;51.41;1005.60;0;6.496;150.2
17;2017;1;80;-1.348;N/S;-0.986;N/S;-0.085;-0.015;27.04;51.96;1005.40;0;5.085;141.9
17;2017;1;81;-1.284;N/S;-0.986;N/S;-0.013;-0.010;27.04;51.98;1005.60;0;4.686;143.5
17;2017;1;82;-1.327;N/S;-0.954;N/S;-0.082;0.007;27.02;52.28;1005.60;0;5.011;148.8
17;2017;1;83;-1.274;N/S;-0.975;N/S;-0.075;-0.004;27.00;52.05;1005.40;0;5.098;145.9
17;2017;1;84;-1.215;N/S;-0.890;N/S;-0.050;0.010;26.99;52.00;1005.60;0;4.924;138.1
17;2017;1;85;-1.162;N/S;-0.890;N/S;-0.072;0.003;26.99;51.90;1005.50;0;5.026;136.6
17;2017;1;86;-1.114;N/S;-0.842;N/S;-0.101;0.007;27.00;52.23;1005.60;0;5.450;141.7
17;2017;1;87;-1.050;N/S;-0.826;N/S;-0.066;-0.001;26.99;52.45;1005.50;0;5.459;145.3
17;2017;1;88;-1.076;N/S;-0.879;N/S;-0.057;0.017;26.97;52.53;1005.50;0;4.822;150.1
17;2017;1;89;-1.119;N/S;-0.799;N/S;-0.075;0.011;26.97;52.80;1005.50;0;5.318;145.5
17;2017;1;90;-1.114;N/S;-0.815;N/S;-0.079;0.010;26.97;52.90;1005.50;0;5.184;150.1
17;2017;1;91;-1.146;N/S;-0.815;N/S;-0.038;0.006;26.97;52.88;1005.40;0;4.954;149.4
17;2017;1;92;-1.039;N/S;-0.799;N/S;-0.035;-0.019;26.97;52.93;1005.50;0;4.809;155.2
17;2017;1;93;-1.146;N/S;-0.735;N/S;-0.069;0.001;26.97;52.73;1005.50;0;4.059;156.3
17;2017;1;94;-1.082;N/S;-0.767;N/S;-0.019;-0.001;26.97;52.66;1005.40;0;5.789;147.4
17;2017;1;95;-1.092;N/S;-0.794;N/S;-0.085;-0.006;26.97;52.18;1005.50;0;5.496;145.4
17;2017;1;96;-0.986;N/S;-0.794;N/S;-0.028;0.003;26.99;52.28;1005.20;0;6.476;148.8
17;2017;1;97;-1.066;N/S;-0.709;N/S;-0.107;0.008;26.97;52.11;1005.40;0;5.754;143.1
17;2017;1;98;-1.066;N/S;-0.741;N/S;-0.053;-0.006;26.97;52.30;1005.40;0;4.764;157.5
17;2017;1;99;-1.034;N/S;-0.767;N/S;-0.088;0.001;26.99;52.28;1005.50;0;4.031;152.9
17;2017;1;100;-0.991;N/S;-0.709;N/S;-0.094;0.001;26.99;52.35;1005.40;0;4.980;159.3
17;2017;1;101;-1.060;N/S;-0.719;N/S;-0.069;0.010;26.99;52.26;1005.30;0;4.854;150.9
17;2017;1;102;-1.044;N/S;-0.735;N/S;-0.047;-0.003;26.99;52.38;1005.40;0;4.753;149.4
17;2017;1;103;-1.114;N/S;-0.757;N/S;-0.138;0.014;27.00;52.63;1005.40;0;4.418;153.7
17;2017;1;104;-0.986;N/S;-0.751;N/S;-0.044;-0.011;26.99;52.73;1005.40;0;5.067;158.5
17;2017;1;105;-1.076;N/S;-0.746;N/S;-0.050;-0.004;26.99;52.81;1005.20;0;5.442;142.2
17;2017;1;106;-1.087;N/S;-0.794;N/S;-0.069;-0.018;26.97;53.16;1005.30;0;4.541;154.5
17;2017;1;107;-1.060;N/S;-0.890;N/S;-0.107;0.001;26.97;53.53;1005.30;0;4.498;144.7
17;2017;1;108;-1.135;N/S;-0.831;N/S;-0.097;0.001;26.96;53.56;1005.30;0;5.501;148.3
17;2017;1;109;-1.151;N/S;-0.911;N/S;-0.085;0.006;26.92;53.91;1005.20;0;4.304;156.8
17;2017;1;110;-1.140;N/S;-0.938;N/S;-0.053;-0.006;26.94;53.83;1005.20;0;3.992;157.9
17;2017;1;111;-1.252;N/S;-0.943;N/S;-0.132;0.011;26.92;53.93;1005.20;0;3.920;161.1
17;2017;1;112;-1.242;N/S;-0.949;N/S;-0.050;-0.004;26.94;54.03;1005.20;0;4.381;162.3
17;2017;1;113;-1.252;N/S;-0.959;N/S;-0.050;0.015;26.92;54.09;1005.20;0;4.124;166.3
17;2017;1;114;-1.279;N/S;-0.997;N/S;-0.082;-0.032;26.92;53.88;1005.20;0;4.549;160.2
17;2017;1;115;-1.274;N/S;-1.023;N/S;-0.041;0.011;26.91;53.63;1005.10;0;4.621;161.9
17;2017;1;116;-1.354;N/S;-1.066;N/S;-0.110;-0.006;26.91;53.31;1005.10;0;4.292;159.4
17;2017;1;117;-1.439;N/S;-1.130;N/S;-0.085;-0.019;26.91;53.36;1005.10;0;4.952;162.5
17;2017;1;118;-1.508;N/S;-1.098;N/S;-0.088;0.013;26.91;53.56;1005.10;0;5.250;153.0
17;2017;1;119;-1.556;N/S;-1.252;N/S;-0.063;0.001;26.89;53.14;1005.10;0;4.323;165.6
17;2017;1;120;-1.529;N/S;-1.215;N/S;-0.025;0.008;26.91;53.18;1005.10;0;5.436;156.7
17;2017;1;121;-1.545;N/S;-1.258;N/S;-0.063;0.003;26.86;53.56;1005.10;0;4.944;139.0
17;2017;1;122;-1.641;N/S;-1.290;N/S;-0.107;-0.014;26.82;54.18;1005.00;0;6.037;150.1
17;2017;1;123;-1.620;N/S;-1.311;N/S;-0.041;-0.008;26.82;54.73;1005.00;0;4.862;157.0
17;2017;1;124;-1.545;N/S;-1.364;N/S;-0.047;0.013;26.79;54.58;1005.10;0;4.647;145.8
