17;2017;60;0;-1.151;N/S;-1.076;N/S;-0.041;0.008;27.05;63.09;1002.70;0;4.052;128.0
17;2017;60;1;-1.172;N/S;-0.954;N/S;-0.066;-0.008;27.09;63.08;1002.80;0;4.518;125.1
17;2017;60;2;-1.183;N/S;-1.013;N/S;-0.013;0;27.10;62.81;1002.80;0;3.453;115.5
17;2017;60;3;-1.162;N/S;-1.034;N/S;-0.085;-0.003;27.09;62.98;1002.80;0;3.936;123.7
17;2017;60;4;-1.220;N/S;-1.124;N/S;-0.072;0.007;27.09;63.24;1002.80;0;3.616;130.6
17;2017;60;5;-1.338;N/S;-1.114;N/S;-0.009;0.004;27.05;63.29;1002.80;0;4.568;126.9
17;2017;60;6;-1.194;N/S;-1.066;N/S;-0.075;-0.013;27.09;63.26;1002.90;0;4.230;127.7
17;2017;60;7;-1.263;N/S;-1.050;N/S;-0.044;0;27.07;63.49;1002.80;0;3.863;136.5
17;2017;60;8;-1.316;N/S;-1.114;N/S;-0.016;0;27.05;63.56;1002.90;0;3.977;122.7
17;2017;60;9;-1.327;N/S;-1.124;N/S;0.022;0.001;27.05;63.48;1002.90;0;3.980;119.0
17;2017;60;10;-1.252;N/S;-1.071;N/S;-0.060;0.007;27.04;63.56;1002.80;0;4.505;118.1
17;2017;60;11;-1.306;N/S;-1.002;N/S;0.028;0.006;27.10;63.38;1002.90;0;3.570;122.8
17;2017;60;12;-1.178;N/S;-1.098;N/S;-0.101;-0.017;27.10;63.51;1002.90;0;3.535;130.3
17;2017;60;13;-1.311;N/S;-1.108;N/S;0.003;0.015;27.04;63.74;1002.90;0;3.510;116.8
17;2017;60;14;-1.215;N/S;-1.092;N/S;-0.079;0.006;27.04;63.86;1002.90;0;4.309;127.0
17;2017;60;15;-1.162;N/S;-1.103;N/S;-0.038;0.003;27.07;63.78;1002.90;0;3.665;120.3
17;2017;60;16;-1.087;N/S;-1.039;N/S;-0.110;-0.007;27.04;63.89;1002.90;0;3.675;135.7
17;2017;60;17;-1.124;N/S;-1.055;N/S;-0.047;-0.013;27.04;64.18;1002.80;0;3.920;134.3
